1522,14
1739,14
53,14
507,14
1566,14
1047,14
87,14
173,14
212,14
272,14
1199,14
228,14
548,14
84,14
104,14
15,14
832,14
216,14
877,14
350,14
50,14
518,14
777,14
79,14
59,14
19,14
102,14
63,14
306,14
21,14
176,14
317,14
97,14
139,14
105,14
147,14
9,14
58,14
77,14
3,14
96,14
57,14
194,15
1326,15
104,15
115,15
14,15
57,15
5,15
3774,16
173,16
3061,16
9,16
496,16
147,16
21,16
203,16
410,16
2,16
395,16
212,16
7,16
1,16
84,16
24,16
139,16
306,16
755,16
176,16
57,16
58,16
42,16
106,16
130,16
14,16
96,16
66,16
452,17
436,17
321,17
147,17
1114,18
1971,18
306,18
1920,18
1719,18
176,18
1895,19
3057,19
469,19
1560,19
3061,19
34,19
1326,19
2396,19
1407,19
2069,19
2006,19
2178,19
176,19
330,19
139,19
171,19
496,19
42,19
24,19
1739,19
1522,19
53,19
127,19
507,19
173,19
272,19
147,19
877,19
220,19
1047,19
212,19
350,19
14,19
66,19
326,19
84,19
79,19
50,19
777,19
522,19
216,19
57,19
102,19
391,19
96,19
77,19
21,19
317,19
204,19
306,19
105,19
3057,21
3774,21
410,21
557,21
3061,21
232,21
507,21
249,21
496,21
203,21
16,21
1535,21
2214,21
1522,21
48,21
272,21
395,21
375,21
180,21
436,21
173,21
1199,21
317,21
442,21
58,21
79,21
204,21
1047,21
350,21
50,21
176,21
212,21
3,21
102,21
105,21
57,21
391,21
19,21
96,21
306,21
9,21
77,21
14,21
2,21
147,21
887,22
2958,24
11,24
3574,24
1106,24
363,24
410,24
1729,24
3061,24
461,24
1462,24
1307,24
2214,24
34,24
9,24
179,24
627,24
2069,24
496,24
2086,24
330,24
1919,24
1047,24
21,24
395,24
19,24
102,24
147,24
57,24
605,24
1719,24
563,24
1199,24
87,24
781,24
50,24
79,24
777,24
212,24
228,24
391,24
84,24
1114,24
2,24
582,24
14,24
18,24
16,24
96,24
306,24
161,24
204,24
58,24
105,24
77,24
42,24
1398,25
1919,25
306,25
147,25
77,25
105,25
34,26
603,26
3956,27
1728,27
331,29
291,30
2600,30
94,30
3344,30
1882,30
2921,30
633,30
2917,30
2396,30
411,30
1367,30
2481,30
139,30
2214,30
488,30
2262,30
658,30
53,30
1522,30
395,30
1739,30
384,30
296,30
224,30
496,30
1560,30
1734,30
79,30
173,30
306,30
1713,30
272,30
228,30
733,30
1247,30
230,30
1398,30
317,30
350,30
1047,30
364,30
436,30
96,30
212,30
77,30
1172,30
147,30
1837,31
1183,31
770,31
362,31
3956,31
628,31
1396,31
761,31
119,31
1515,31
563,31
74,31
2384,31
1015,31
496,31
1555,31
105,31
224,31
598,31
1709,31
1471,31
2416,31
638,31
1358,31
469,31
1986,31
596,31
1323,31
111,31
1666,31
1615,31
109,31
326,31
177,31
147,31
1183,32
101,33
24,34
19,34
96,34
2086,34
204,34
2,34
26,34
84,34
306,34
391,34
58,34
934,35
2384,35
891,35
1203,36
492,36
50,36
147,36
306,36
2958,37
1247,37
296,37
96,38
2498,41
212,42
3061,42
19,42
79,42
173,42
391,42
50,42
306,42
77,42
84,42
96,42
16,42
306,43
3956,48
1986,48
326,48
176,48
2769,49
1127,49
627,49
1526,49
272,49
1522,49
521,49
3774,50
173,50
1471,50
2384,50
3061,50
2069,50
1739,50
496,50
1919,50
102,50
1984,50
2214,50
77,50
272,50
334,50
42,50
538,50
1522,50
772,50
1127,50
472,50
518,50
350,50
230,50
1199,50
1398,50
59,50
19,50
877,50
1577,50
436,50
582,50
516,50
228,50
127,50
1047,50
84,50
96,50
105,50
36,50
755,50
79,50
212,50
306,50
777,50
147,50
317,50
14,50
139,50
176,50
411,52
2396,52
1238,52
1971,53
1471,53
892,53
2006,53
384,53
306,53
102,53
375,53
139,53
1047,53
2214,53
326,53
30,53
1522,53
507,53
147,53
272,53
1739,53
96,53
4,53
208,53
14,53
3574,54
204,54
139,54
330,54
799,54
79,54
224,54
1734,54
516,54
176,54
173,54
228,54
212,54
1560,54
1047,54
326,54
84,54
77,54
317,54
598,54
306,54
96,54
7,54
14,54
87,54
3057,57
296,57
375,57
105,57
228,57
50,57
79,57
272,57
436,57
1047,57
84,57
212,57
15,57
19,57
777,57
21,57
306,57
317,57
176,57
391,57
147,57
58,57
66,57
14,57
77,57
2122,58
2856,58
147,58
436,58
173,58
139,58
2,58
306,58
7,58
96,58
77,58
34,58
66,58
57,58
14,58
7,59
77,59
50,59
147,59
877,59
14,59
139,61
1100,61
452,61
900,61
67,61
145,62
214,62
96,63
296,63
212,63
147,63
14,63
213,65
78,66
772,66
110,66
72,66
877,66
212,66
339,66
19,66
507,66
147,66
777,66
156,66
104,66
1,66
176,66
42,66
2,66
139,66
306,66
3,66
58,66
115,66
130,66
57,66
96,66
87,66
106,66
14,66
77,66
16,66
306,70
436,71
147,71
306,71
224,72
305,73
303,73
2904,73
244,73
1652,73
1515,74
2416,74
998,74
1676,74
3391,74
638,74
92,74
31,74
325,75
1160,76
3975,76
1988,76
3983,77
1173,77
2006,77
1648,77
3956,77
1037,77
3579,77
410,77
1287,77
291,77
1085,77
2729,77
748,77
3051,77
2600,77
2189,77
530,77
2481,77
556,77
202,77
1415,77
2759,77
3061,77
2322,77
1465,77
568,77
1630,77
243,77
224,77
1666,77
57,77
2689,77
1462,77
1522,77
2457,77
1992,77
1971,77
765,77
2396,77
1603,77
1539,77
2178,77
330,77
492,77
2094,77
461,77
1566,77
2069,77
658,77
173,77
931,77
230,77
220,77
1919,77
2214,77
496,77
772,77
1307,77
50,77
154,77
1106,77
1889,77
1535,77
30,77
131,77
2034,77
1707,77
1560,77
1739,77
296,77
384,77
514,77
1127,77
104,77
326,77
625,77
127,77
1199,77
1734,77
87,77
407,77
1162,77
548,77
272,77
719,77
375,77
228,77
1398,77
59,77
877,77
436,77
755,77
466,77
507,77
84,77
79,77
212,77
204,77
777,77
19,77
119,77
582,77
350,77
518,77
1047,77
521,77
139,77
176,77
391,77
306,77
317,77
147,77
58,77
96,77
14,77
25,77
66,78
2375,78
126,78
155,78
2958,79
180,79
3574,79
363,79
1398,79
3774,79
410,79
3579,79
514,79
1971,79
228,79
530,79
2034,79
892,79
1307,79
2011,79
3061,79
11,79
1707,79
801,79
1471,79
1895,79
518,79
1407,79
2178,79
582,79
1952,79
492,79
2069,79
436,79
330,79
384,79
461,79
1092,79
1739,79
472,79
176,79
1892,79
334,79
2214,79
1919,79
772,79
30,79
263,79
192,79
830,79
57,79
507,79
127,79
496,79
375,79
1048,79
777,79
1047,79
331,79
173,79
1136,79
326,79
1659,79
42,79
224,79
877,79
1199,79
203,79
272,79
21,79
212,79
105,79
84,79
1287,79
239,79
19,79
350,79
50,79
96,79
77,79
317,79
204,79
139,79
14,79
2,79
102,79
306,79
391,79
147,79
474,81
2549,82
1501,82
238,83
178,83
40,83
194,84
3057,84
947,84
1398,84
11,84
3774,84
1192,84
515,84
556,84
2440,84
173,84
204,84
892,84
1429,84
2011,84
171,84
1407,84
2396,84
2069,84
1889,84
781,84
330,84
176,84
496,84
34,84
1919,84
1307,84
139,84
1560,84
180,84
2214,84
1535,84
772,84
2006,84
507,84
272,84
1739,84
375,84
395,84
59,84
1522,84
518,84
1092,84
19,84
57,84
224,84
105,84
14,84
203,84
79,84
391,84
1287,84
1047,84
777,84
436,84
16,84
102,84
54,84
50,84
77,84
21,84
212,84
96,84
306,84
24,84
42,84
1824,85
1465,87
3061,87
436,87
2214,87
2034,87
224,87
79,87
272,87
1560,87
77,87
239,87
173,87
306,87
96,87
326,87
14,87
54,87
463,88
657,88
362,92
410,92
2187,92
145,92
496,92
563,92
192,92
98,92
220,93
1326,93
147,93
63,93
306,93
104,93
15,93
12,93
2037,94
30,94
2340,94
102,95
2662,96
2958,96
3057,96
407,96
363,96
1729,96
2542,96
3574,96
3956,96
466,96
3774,96
3579,96
410,96
514,96
2052,96
1354,96
2667,96
34,96
1307,96
530,96
2032,96
557,96
1030,96
1465,96
1371,96
3061,96
1645,96
2984,96
892,96
243,96
2127,96
1560,96
249,96
1173,96
2815,96
1342,96
1407,96
2689,96
1175,96
1772,96
154,96
469,96
2457,96
582,96
1476,96
2135,96
63,96
11,96
2396,96
736,96
537,96
192,96
1471,96
2189,96
2384,96
1496,96
38,96
2069,96
456,96
492,96
330,96
488,96
2304,96
285,96
2214,96
1919,96
1535,96
658,96
1952,96
263,96
1734,96
838,96
2006,96
627,96
375,96
496,96
30,96
832,96
1526,96
1739,96
1537,96
1521,96
2,96
36,96
127,96
442,96
461,96
53,96
877,96
87,96
224,96
1522,96
799,96
384,96
131,96
272,96
522,96
1199,96
772,96
173,96
1092,96
1555,96
1390,96
1398,96
204,96
1162,96
203,96
230,96
931,96
54,96
1287,96
105,96
50,96
79,96
472,96
507,96
516,96
781,96
1247,96
212,96
84,96
326,96
21,96
19,96
104,96
777,96
228,96
436,96
518,96
1047,96
102,96
350,96
139,96
317,96
306,96
147,96
755,96
176,96
391,96
7,96
42,96
58,96
77,96
57,96
14,96
66,96
130,96
16,96
437,97
147,97
14,97
410,98
62,98
841,98
362,98
306,98
507,98
145,98
330,98
496,98
139,98
13,98
105,98
2034,98
563,98
92,98
1555,98
239,98
548,98
192,98
1017,101
330,101
516,101
33,101
2304,102
2087,102
1734,102
1920,102
1776,102
2006,102
3057,102
3956,102
3578,102
1729,102
359,102
3774,102
1895,102
1462,102
410,102
514,102
3061,102
3579,102
1971,102
556,102
2262,102
2689,102
3574,102
1615,102
530,102
694,102
628,102
892,102
1173,102
2032,102
2086,102
2187,102
1398,102
627,102
131,102
1407,102
1522,102
9,102
196,102
11,102
469,102
2543,102
2178,102
154,102
1892,102
2069,102
180,102
203,102
1471,102
391,102
1247,102
461,102
1465,102
384,102
330,102
326,102
2214,102
1535,102
1919,102
496,102
1307,102
603,102
830,102
204,102
1415,102
263,102
2034,102
507,102
1739,102
53,102
224,102
24,102
87,102
375,102
1827,102
1092,102
395,102
442,102
1287,102
48,102
548,102
173,102
192,102
272,102
877,102
239,102
772,102
95,102
1199,102
1555,102
1047,102
36,102
212,102
755,102
228,102
84,102
104,102
516,102
127,102
50,102
19,102
21,102
777,102
119,102
105,102
518,102
350,102
96,102
139,102
58,102
79,102
77,102
306,102
14,102
2,102
147,102
1398,103
2396,103
66,103
176,104
77,104
306,104
93,104
1919,105
1199,105
2958,105
3574,105
331,105
3578,105
410,105
518,105
530,105
24,105
3061,105
128,105
1783,105
330,105
11,105
228,105
31,105
106,105
2178,105
57,105
204,105
1087,105
2214,105
496,105
1307,105
180,105
1739,105
690,105
87,105
127,105
179,105
350,105
548,105
119,105
733,105
306,105
192,105
317,105
239,105
1047,105
203,105
79,105
1287,105
96,105
50,105
84,105
212,105
777,105
1127,105
563,105
21,105
102,105
139,105
161,105
2,105
176,105
391,105
147,105
14,105
19,105
25,105
331,106
140,106
105,106
139,106
1106,106
306,106
7,106
339,106
15,106
14,106
5,106
16,106
66,106
1398,107
173,107
292,108
2396,109
111,109
175,109
31,109
512,109
177,109
79,110
3956,111
1986,111
598,111
31,111
109,111
177,111
144,112
326,113
205,113
1257,114
518,115
66,115
3504,116
832,116
1062,116
1131,116
1136,116
2884,117
952,117
240,117
147,117
1988,117
149,117
1183,119
2705,119
1666,119
1396,119
1198,119
1015,119
761,119
1515,119
2416,119
1709,119
31,119
147,119
105,119
77,119
306,119
3956,121
1986,121
3615,121
2086,123
1986,123
128,123
1114,123
179,123
175,123
1719,123
563,123
755,126
155,126
78,126
582,127
3774,127
654,127
1889,127
3061,127
139,127
192,127
2214,127
2221,127
436,127
1892,127
1739,127
442,127
79,127
326,127
19,127
1287,127
105,127
77,127
96,127
1398,127
50,127
212,127
306,127
147,127
179,128
488,128
563,128
1087,128
123,128
150,128
598,129
87,130
104,130
306,130
16,130
66,130
96,130
326,131
496,131
2187,131
1465,131
841,131
102,131
263,131
1739,131
77,131
272,131
563,131
96,131
364,132
684,132
3407,135
2407,135
212,139
3579,139
2066,139
2600,139
3023,139
1047,139
1919,139
628,139
556,139
515,139
2858,139
154,139
204,139
2396,139
1407,139
3061,139
127,139
330,139
2069,139
582,139
384,139
2034,139
1971,139
273,139
518,139
1247,139
1307,139
326,139
53,139
2214,139
947,139
436,139
84,139
1465,139
272,139
173,139
224,139
263,139
1739,139
830,139
1398,139
220,139
79,139
391,139
50,139
317,139
777,139
306,139
105,139
350,139
96,139
58,139
77,139
104,139
11,139
147,139
14,139
239,139
147,140
2825,144
701,144
2156,144
391,144
370,145
62,145
98,145
496,145
192,145
1648,147
2958,147
860,147
2416,147
1895,147
1848,147
3051,147
140,147
3057,147
3061,147
514,147
1085,147
11,147
501,147
3574,147
2667,147
3579,147
537,147
2662,147
2066,147
2600,147
841,147
411,147
648,147
628,147
917,147
2481,147
1535,147
2032,147
1431,147
947,147
236,147
1988,147
638,147
2077,147
1645,147
232,147
180,147
392,147
1500,147
1342,147
284,147
1246,147
1039,147
1354,147
2858,147
437,147
2859,147
171,147
627,147
690,147
2689,147
305,147
582,147
1892,147
1407,147
117,147
2323,147
469,147
557,147
2457,147
371,147
416,147
2396,147
2044,147
1971,147
1707,147
479,147
237,147
1471,147
2270,147
1211,147
1683,147
991,147
2069,147
492,147
177,147
2262,147
2214,147
1919,147
658,147
461,147
719,147
1048,147
353,147
496,147
538,147
154,147
515,147
1521,147
174,147
2065,147
395,147
30,147
249,147
829,147
1889,147
53,147
1326,147
2034,147
1415,147
2050,147
476,147
799,147
384,147
1952,147
1729,147
1739,147
1539,147
801,147
1517,147
830,147
1827,147
285,147
364,147
1734,147
1136,147
428,147
472,147
19,147
326,147
1172,147
1566,147
1247,147
877,147
1522,147
1287,147
1560,147
375,147
1615,147
1199,147
93,147
1398,147
330,147
1162,147
781,147
63,147
263,147
772,147
1307,147
442,147
1465,147
931,147
239,147
230,147
240,147
228,147
296,147
466,147
173,147
832,147
36,147
1047,147
220,147
391,147
216,147
212,147
350,147
50,147
777,147
518,147
507,147
272,147
17,147
59,147
436,147
96,147
127,147
104,147
58,147
456,147
376,147
31,147
105,147
25,147
97,147
306,147
119,147
139,147
176,147
208,147
317,147
79,147
57,147
14,147
77,147
21,147
2884,149
117,149
240,149
147,150
1666,150
306,150
594,150
1810,150
1046,150
841,150
496,150
1990,150
1722,150
92,150
98,150
1555,150
128,150
196,150
219,151
463,151
1984,151
1995,151
139,151
572,153
1247,153
841,154
139,154
384,154
204,154
330,154
1522,154
1398,154
77,154
1136,154
147,154
1492,154
126,155
78,155
306,156
1047,156
173,156
245,156
176,156
323,157
236,157
2411,157
305,157
240,157
2439,158
723,159
1546,159
2434,160
33,160
391,161
1106,161
212,161
377,161
947,161
105,161
176,161
331,161
2,161
306,161
3430,163
2909,163
835,163
3350,164
2597,164
371,168
331,168
306,168
171,168
2932,170
84,171
777,171
147,171
307,171
168,171
183,172
364,173
11,173
16,173
1203,173
3731,173
214,173
3670,173
2600,173
830,173
1085,173
1175,173
176,173
77,173
139,173
1247,173
30,173
1739,173
272,173
538,173
79,173
1707,173
54,173
306,173
14,173
296,173
1047,173
239,173
350,173
436,173
156,173
1398,173
1199,173
96,173
42,173
147,173
1990,174
147,174
109,175
1087,175
123,175
755,176
3612,176
3731,176
306,176
84,176
436,176
1047,176
1560,176
263,176
326,176
492,176
54,176
1398,176
96,176
104,176
777,176
50,176
48,176
317,176
16,176
161,176
57,176
14,176
77,176
147,176
2389,177
3956,177
1970,177
1986,177
1323,177
469,177
598,177
147,177
1398,177
306,177
31,177
111,177
391,177
326,177
109,177
1599,178
2086,179
3956,179
2187,179
306,179
1719,179
496,179
128,179
24,179
123,179
105,179
563,179
1707,180
196,180
350,180
1615,180
496,180
436,180
2270,180
212,180
84,180
105,180
317,180
1287,180
1739,180
79,180
306,180
173,180
272,180
801,180
632,184
772,187
1794,188
2317,188
2074,188
565,188
1643,188
1545,188
852,188
3324,188
1795,188
2209,188
3104,188
733,188
1096,188
2430,188
1081,188
812,188
2216,188
77,189
306,189
940,191
539,191
391,191
1173,192
147,192
841,192
2189,192
628,192
2384,192
272,192
31,192
326,192
410,192
303,192
375,192
11,192
362,192
1526,192
96,192
892,192
496,192
145,192
2034,192
79,192
92,192
13,192
563,192
102,192
105,192
239,192
507,192
98,192
15,194
180,196
518,196
563,196
548,196
306,196
496,196
92,196
150,196
1049,198
3285,202
2002,202
3731,202
2132,202
1075,202
3774,203
1407,203
3061,203
306,203
2396,203
139,203
228,203
50,203
2034,203
102,203
781,203
1119,203
317,203
21,203
1047,203
496,203
16,203
9,203
1307,203
1739,203
77,203
239,203
410,203
53,203
224,203
272,203
173,203
79,203
105,203
212,203
96,203
84,203
1,203
2,203
1092,203
3579,204
3578,204
3574,204
2759,204
3061,204
2384,204
84,204
11,204
2815,204
690,204
330,204
2396,204
1971,204
1047,204
154,204
2069,204
34,204
582,204
21,204
2178,204
496,204
1892,204
442,204
2086,204
102,204
2034,204
105,204
272,204
2,204
14,204
173,204
375,204
96,204
212,204
239,204
516,204
877,204
77,204
139,204
19,204
306,204
42,204
391,204
79,204
24,204
113,205
1264,206
427,206
1039,208
2032,208
3579,208
1734,208
139,208
1615,208
272,208
496,208
632,208
516,208
391,208
147,208
53,208
3579,212
3774,212
3057,212
514,212
36,212
2815,212
2396,212
139,212
1407,212
16,212
469,212
1739,212
496,212
1307,212
180,212
42,212
1554,212
2214,212
658,212
30,212
272,212
1522,212
173,212
877,212
19,212
518,212
395,212
1398,212
1199,212
326,212
14,212
436,212
442,212
1092,212
79,212
350,212
1047,212
66,212
306,212
777,212
50,212
105,212
84,212
57,212
1287,212
161,212
77,212
147,212
947,212
21,212
96,212
127,212
317,212
65,213
849,213
2066,214
391,214
1398,214
173,214
3378,214
2938,214
306,214
1554,214
582,214
1539,214
511,214
467,215
2566,215
217,215
19,216
14,216
467,217
730,217
1180,217
215,217
549,219
600,219
2396,219
93,220
77,220
263,220
19,220
147,220
918,222
3574,224
3956,224
1398,224
3061,224
1119,224
1047,224
892,224
2006,224
102,224
339,224
11,224
496,224
1522,224
507,224
1560,224
2214,224
228,224
326,224
203,224
1729,224
30,224
436,224
139,224
72,224
272,224
375,224
79,224
239,224
306,224
173,224
96,224
212,224
391,224
350,224
77,224
84,224
611,224
1085,226
1398,226
1047,226
507,226
2958,228
801,228
1407,228
3061,228
3774,228
436,228
377,228
1307,228
1047,228
2102,228
1465,228
272,228
947,228
1919,228
224,228
1952,228
473,228
79,228
1566,228
1560,228
2214,228
537,228
496,228
30,228
384,228
57,228
77,228
54,228
14,228
230,228
931,228
36,228
102,228
50,228
147,228
96,228
306,228
317,228
582,230
3574,230
3774,230
514,230
1431,230
1707,230
2689,230
2069,230
473,230
298,230
461,230
2396,230
77,230
30,230
436,230
384,230
1739,230
1729,230
364,230
1342,230
1169,230
395,230
104,230
306,230
1496,230
50,230
96,230
228,230
147,230
931,230
407,230
755,230
147,232
323,236
244,236
1988,236
147,236
1652,236
305,236
2411,236
2044,236
147,237
306,237
1398,237
364,237
1729,237
1136,237
304,237
1043,237
496,239
1952,239
296,239
1892,239
2396,239
829,239
1398,239
2034,239
203,239
77,239
272,239
224,239
173,239
192,239
204,239
102,239
105,239
147,239
79,239
306,239
98,239
87,239
14,239
139,239
1652,240
346,240
639,240
1988,240
1832,240
117,240
147,240
157,240
149,240
2219,242
411,243
1920,243
3579,243
1287,243
1085,243
507,243
496,243
375,243
326,243
1522,243
3150,243
96,243
77,243
1398,243
2127,243
291,243
3975,244
323,244
542,244
3774,244
1246,244
236,244
73,244
1988,244
1652,244
1683,244
12,244
156,245
371,249
2069,249
147,249
306,249
805,254
421,254
173,254
391,254
322,254
1190,257
3338,257
646,257
102,263
77,263
472,263
1645,263
272,263
317,263
1047,263
220,263
176,263
131,263
1398,263
147,263
353,264
3497,270
188,271
2074,271
1398,271
2958,272
11,272
228,272
1247,272
1199,272
180,272
212,272
3774,272
1892,272
2600,272
192,272
204,272
3061,272
263,272
1919,272
456,272
496,272
1085,272
2069,272
1889,272
469,272
2396,272
330,272
492,272
1739,272
801,272
102,272
2011,272
1560,272
1047,272
2214,272
53,272
50,272
436,272
395,272
30,272
84,272
173,272
384,272
507,272
224,272
57,272
777,272
14,272
375,272
87,272
364,272
239,272
19,272
1172,272
1398,272
326,272
350,272
1522,272
77,272
472,272
79,272
306,272
147,272
96,272
317,272
0,273
306,273
50,273
330,273
139,273
496,273
2180,274
709,274
2180,275
1005,283
1387,283
3502,283
2481,283
1558,283
799,284
147,284
306,284
1398,284
1359,284
1613,284
1313,284
514,285
2384,285
311,285
518,285
2069,285
859,285
1990,285
306,285
461,285
537,285
96,285
147,285
1476,285
516,285
1131,286
1190,286
1750,286
1421,286
1062,286
1497,286
173,288
1446,288
452,289
1398,289
496,289
14,289
770,291
4045,291
1920,291
364,291
1085,291
303,291
520,291
1037,291
77,291
2127,291
30,291
411,291
549,291
2396,291
384,291
243,291
1566,296
323,296
817,296
57,296
2600,296
303,296
239,296
1599,296
436,296
1229,296
30,296
496,296
1047,296
77,296
63,296
801,296
305,296
777,296
79,296
306,296
173,296
317,296
1398,296
147,296
1739,298
14,298
1554,300
1879,300
1651,300
2620,300
1934,300
323,303
1132,303
1990,303
318,303
1471,303
73,303
173,303
296,303
1398,303
2904,303
192,303
1535,303
2411,303
236,303
2044,303
1287,303
375,303
704,303
488,303
305,303
421,304
872,304
2396,304
1810,304
1715,304
2482,304
1551,304
879,304
808,304
237,304
1043,304
3975,305
73,305
1988,305
2904,305
236,305
323,305
1683,305
147,305
830,305
1652,305
2355,305
244,305
296,305
704,305
157,305
442,305
303,305
2716,306
690,306
1762,306
3598,306
2667,306
846,306
1648,306
2528,306
363,306
1619,306
3574,306
3579,306
755,306
514,306
2384,306
448,306
1203,306
1659,306
176,306
1246,306
1554,306
3094,306
1100,306
2011,306
1599,306
1645,306
2846,306
214,306
160,306
392,306
496,306
71,306
384,306
1787,306
2689,306
2815,306
1895,306
1199,306
196,306
1085,306
1952,306
528,306
1326,306
2457,306
1092,306
1971,306
2058,306
832,306
2396,306
476,306
2069,306
2214,306
479,306
473,306
263,306
1919,306
1465,306
772,306
1734,306
15,306
461,306
407,306
538,306
30,306
0,306
1892,306
2034,306
1136,306
1889,306
1739,306
1259,306
1307,306
472,306
521,306
353,306
376,306
395,306
1603,306
1407,306
180,306
130,306
1560,306
42,306
1707,306
173,306
28,306
87,306
326,306
518,306
272,306
1398,306
330,306
877,306
156,306
230,306
1566,306
516,306
212,306
296,306
239,306
1329,306
492,306
442,306
50,306
104,306
84,306
781,306
799,306
548,306
127,306
228,306
1047,306
777,306
507,306
79,306
189,306
119,306
43,306
25,306
582,306
204,306
139,306
350,306
436,306
93,306
21,306
57,306
2,306
36,306
19,306
14,306
391,306
58,306
317,306
147,306
77,306
161,306
1062,308
411,311
2677,311
841,313
2185,314
1315,316
1330,316
364,317
325,317
363,317
3774,317
514,317
2600,317
2689,317
1465,317
2396,317
330,317
2069,317
461,317
203,317
781,317
2214,317
263,317
384,317
30,317
180,317
2034,317
1739,317
57,317
1539,317
1734,317
1707,317
877,317
830,317
296,317
1398,317
272,317
1199,317
19,317
228,317
79,317
54,317
582,317
50,317
350,317
1047,317
436,317
212,317
139,317
96,317
176,317
14,317
306,317
77,317
147,317
303,318
77,319
748,319
17,321
1089,322
1350,322
2001,322
1752,322
391,322
3598,323
1398,323
303,323
1724,323
157,323
244,323
1350,323
296,323
236,323
305,323
75,325
317,325
830,325
2799,325
1085,326
3956,326
2542,326
111,326
1895,326
363,326
1920,326
131,326
243,326
2396,326
530,326
48,326
11,326
1560,326
192,326
469,326
1986,326
330,326
384,326
781,326
20,326
2355,326
139,326
1323,326
472,326
2304,326
1535,326
102,326
1526,326
2214,326
598,326
224,326
53,326
1307,326
395,326
202,326
892,326
436,326
176,326
1047,326
507,326
127,326
830,326
350,326
1106,326
391,326
1522,326
1162,326
272,326
306,326
87,326
1199,326
173,326
147,326
375,326
77,326
212,326
2,326
1398,326
19,326
79,326
54,326
755,326
96,326
31,326
113,326
177,326
464,328
2396,330
1619,330
317,330
830,330
154,330
1398,330
1554,330
77,330
436,330
19,330
2069,330
1889,330
1919,330
1047,330
395,330
306,330
105,331
168,331
77,331
1739,331
79,331
161,331
50,331
3061,334
3646,334
139,334
50,334
77,334
1398,334
411,335
2461,338
15,339
345,339
106,339
557,339
110,339
93,339
1326,339
104,339
224,339
66,339
4099,341
219,342
1326,342
2095,342
132,342
28,342
36,342
1386,342
180,342
973,344
339,345
1988,346
603,346
1988,349
2736,349
1398,349
84,350
390,350
461,350
180,350
1024,350
3155,350
2689,350
488,350
11,350
1462,350
2384,350
1047,350
2396,350
1889,350
330,350
57,350
127,350
1247,350
2029,350
1630,350
2214,350
658,350
395,350
30,350
1739,350
801,350
326,350
364,350
1522,350
472,350
272,350
173,350
499,350
702,350
1398,350
436,350
1199,350
496,350
224,350
212,350
79,350
147,350
582,350
317,350
14,350
77,350
306,350
96,350
139,350
1398,353
306,353
1337,354
2681,354
745,354
3600,354
3407,354
2719,354
1050,355
2555,356
306,357
4099,362
31,362
92,362
410,362
528,362
98,362
192,362
11,362
1398,363
830,363
1971,363
306,363
317,363
3774,363
794,363
2127,364
2713,364
4045,364
582,364
1501,364
1768,364
3859,364
11,364
2866,364
2922,364
3181,364
317,364
3081,364
291,364
1522,364
173,364
1246,364
1367,364
1371,364
2689,364
2917,364
1411,364
2951,364
2069,364
600,364
814,364
1419,364
1429,364
330,364
461,364
2396,364
411,364
384,364
430,364
1496,364
30,364
536,364
514,364
237,364
634,364
1739,364
1882,364
1596,364
147,364
1172,364
1398,364
350,364
272,364
1412,364
507,364
765,364
132,364
520,364
230,364
1046,364
1339,364
1329,364
1185,364
789,364
406,364
934,364
616,364
3313,365
553,365
